uid,title,synopsis,genre,aired,episodes,members,popularity,ranked,score,img_url,link
38819,Bad! Bad! Bad!,Music video directed by Mitsuyuki Ishibashi and animation director Kousuke Sugimoto for  BAD! BAD! BAD!  by the band ketchup mania.,"['Action', 'Cars', 'Music']","Feb 20, 2008",1.0,160,14123,9938.0,5.48,https://cdn.myanimelist.net/images/anime/1226/97330.jpg,https://myanimelist.net/anime/38819/Bad_Bad_Bad
6162,Tailenders,"Tomoe Shiro, a formidable racer with a very promising career, experiments a U-turn when a serious accident puts his life at stake. He recovers miraculously though when his heart is replaced with the engine of his own racing car. However, because of that very reason, race regulations demote him to the category of a mere mechanical part of the vehicle and is deprived from the right to participate as a pilot in regular races. Only in a far away colonial planet, along with a multitude of other charismatic pilots also vetoed from participating in regular competitions, will he be given the opportunity to race for his pride and the money of the prize. And so this exciting rally starts!! 
 
(Source: Official website)","['Action', 'Adventure', 'Cars', 'Sci-Fi']","Oct 16, 2009",1.0,14793,3680,4660.0,6.79,https://cdn.myanimelist.net/images/anime/4/28930.jpg,https://myanimelist.net/anime/6162/Tailenders
38424,Controller of Controller,A video game character finds a VR headset on the street.,"['Cars', 'Comedy', 'Dementia', 'Music']","May 18, 2016",1.0,128,14744,9806.0,5.53,https://cdn.myanimelist.net/images/anime/1573/95073.jpg,https://myanimelist.net/anime/38424/Controller_of_Controller
31898,Robocar Poli,"In Brooms Town, every vehicle has a voice and a personality, and they work together with the human residents in a peaceful harmony. The residents are happy and carefree, but once in a while trouble rears its head. Brooms Town can rest easy, though, for at any sign of danger, the Rescue Team is there. Poli the police car, Roy the fire truck, and Amber the ambulance are joined by their friends as they patrol the streets of Brooms Town and help out its citizens. 
 
 Robocar Poli  is aimed at small children, and has a charming cast of characters composed of rescue vehicles that can transform into humanoid robots. Aimed at teaching children about safety rules, every episode has a moral to be learned. Poli and his friends are here to teach everything from road safety to the value of friendship and teamwork.","['Kids', 'Cars', 'Comedy']","Feb 28, 2011 to Jul 12, 2011",26.0,198,13449,9695.0,5.57,https://cdn.myanimelist.net/images/anime/2/76801.jpg,https://myanimelist.net/anime/31898/Robocar_Poli
377,eX-Driver,"Ex-Driver is set in the future, when all transportation is easily controlled by AI. Though like all machines they tend to break down or lose control or re-programmed. This is where three high schoolers with non AI cars, Subaru WRX, Super 7, Lotus comes in to save the day and make sure the public is safe at all times.  
 
(Source: ANN)","['Action', 'Adventure', 'Cars', 'Comedy', 'Sci-Fi', 'Shounen']","Jul 25, 2000 to Sep 25, 2001",6.0,7638,4835,4589.0,6.8,https://cdn.myanimelist.net/images/anime/8/26197.jpg,https://myanimelist.net/anime/377/eX-Driver
4905,Mach Girl,"A spin-off of Mach Go Go Go (aka: Speed Racer). The titular Mach Girl is, according to Anime News Network, ""a girl named Lip who wanders the land to compete in high-stakes races with her Mach Pink three-wheeler.""","['Cars', 'Comedy']","Sep 13, 2008 to Sep 14, 2009",26.0,420,11369,9725.0,5.5600000000000005,https://cdn.myanimelist.net/images/anime/1177/97974.jpg,https://myanimelist.net/anime/4905/Mach_Girl
37695,Pa Para Papa,A happy husband and wife enjoy eachother's company and go for scenic drives in their car.,"['Cars', 'Kids', 'Music']","Apr 4, 2002",1.0,114,15017,10476.0,5.26,https://cdn.myanimelist.net/images/anime/1607/91754.jpg,https://myanimelist.net/anime/37695/Pa_Para_Papa
186,Initial D Second Stage,"Following his victory over RedSuns leader Ryosuke Takahashi, AE86 driver Takumi Fujiwara is challenged by the Lancer EVO-based ""Emperor,"" a group known for taking decals of racing teams they defeat, cutting them up and placing them on their cars like a fighter plane kill board. Takumi's undefeated streak is on the line as his AE86 is virtually no match against the more powerful and more agile four-wheel-drive EVOs of the Emperor team.  
 
(Source: ANN)","['Action', 'Cars', 'Sports', 'Drama', 'Seinen']","Oct 15, 1999 to Jan 21, 2000",13.0,99776,1097,371.0,8.16,https://cdn.myanimelist.net/images/anime/8/12750.jpg,https://myanimelist.net/anime/186/Initial_D_Second_Stage
6838,Dekobou no Jidousha Ryokou,A man encounters strange animals during his road trip in his car. Short film from 1934.,"['Adventure', 'Cars']",1934,1.0,948,9626,11386.0,4.06,https://cdn.myanimelist.net/images/anime/2/15842.jpg,https://myanimelist.net/anime/6838/Dekobou_no_Jidousha_Ryokou
33871,Estima: Sense of Wonder,Promotional shorts for Toyota's Estima (or Previa) car make.,"['Sci-Fi', 'Cars', 'Comedy', 'Historical']","Jun 24, 2016 to 2016",13.0,388,11581,11044.0,4.85,https://cdn.myanimelist.net/images/anime/13/81540.jpg,https://myanimelist.net/anime/33871/Estima__Sense_of_Wonder
